ticker,open_date,strategy,entry_price,exit_price,entry_iv,exit_iv,pnl,win
DOV,2023-09-28,Vertical Call,140.69000244140625,143.13714490618025,0.7514673291015624,0.60117386328125,1.304539638020744,True
DOV,2023-06-28,Vertical Call,143.35000610351562,146.05143410818917,0.6796907031250001,0.5437525625000001,1.4133735034807737,True
ECL,2025-03-31,Vertical Call,253.52000427246094,257.8207201276507,0.29505099487304687,0.23604079589843752,1.272300740388824,True
ECL,2025-01-13,Vertical Call,233.4600067138672,237.4750039236886,0.4544732287597656,0.3635785830078125,1.2898345844120152,True
ECL,2024-10-01,Vertical Call,253.5500030517578,256.8664311000279,0.29505099487304687,0.23604079589843752,0.9809982276729943,True
ECL,2024-07-01,Vertical Call,235.5,238.71214076450892,0.383795224609375,0.3070361796875,1.0229747657671746,True
ECL,2024-04-02,Vertical Call,227.4499969482422,230.22999681745256,0.4544732287597656,0.3635785830078125,0.9166849548836181,True
ECL,2024-01-16,Vertical Call,199.0399932861328,201.05142211914062,0.5839885351562499,0.46719082812499996,0.7579238724084915,True
ECL,2023-10-03,Iron Condor,165.55999755859375,169.02000209263392,1.390139768066406,1.1121118144531248,1.044939775628965,True
ECL,2023-07-03,Vertical Call,186.5800018310547,189.43071310860768,0.5839885351562499,0.46719082812499996,1.145907083922486,True
ENS,2025-04-24,Vertical Call,85.94000244140625,90.16357421875,0.35474278076171867,0.2837942246093749,3.685918946962482,True
ENS,2024-07-12,Iron Condor,106.19999694824219,108.4514263698033,0.657229990234375,0.5257839921875,1.0599950500273392,True
ENS,2024-04-26,Vertical Call,91.27999877929688,92.91071265084403,0.36133451171875,0.289067609375,1.3398722831027918,True
ENS,2024-01-11,Vertical Call,98.5,100.55071531023299,0.446294599609375,0.35703567968750005,1.5614583580454164,True
ENS,2023-10-13,Vertical Call,93.1500015258789,95.28000150408064,0.508793974609375,0.4070351796875,1.7149757997668744,True
ENS,2023-07-14,Vertical Call,110.68000030517578,112.72714342389789,0.6523472265625001,0.5218777812500001,1.3872039526636821,True
ETN,2025-04-02,Vertical Call,283.8399963378906,293.7735704694475,0.56055126953125,0.44844101562500005,2.624781811862342,True
ETN,2024-10-03,Vertical Call,326.9599914550781,333.46785191127236,0.31690136230468746,0.25352108984375,1.4928111908812078,True
ETN,2024-07-03,Long ATM Straddle,318.4200134277344,326.04286847795754,0.33289241333007813,0.2663139306640625,2.39396229155465,True
